id,userguid,username,name,description,type,range,value,weight,curseId,effectValue,damage,armorSlot,effectOn,effectToPc,effectToPcValue,weaponEffectType,weaponEffectColor,imageId,imageName,imagePath,imageAssetType,imageIsPublic,imageIsActive,soundId,soundName,soundPath,soundAssetType,soundIsPublic,soundIsActive,isPublic,isTwoHanded,uses,createdAt,updatedAt
207,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Viol,"Several of the most common types of musical instruments are shown on the table as examples. If you have proficiency with a given musical instrument, you can add your proficiency bonus to any ability checks you make to play music with the instrument. A bard can use a musical instrument as a spellcasting focus. Each type of musical instrument requires a separate proficiency.",other,1,30,1,,0,0,,,,0,Blood,#cc0000,797,item-207-viol.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-207-viol.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:36.08379-05,2026-05-20 11:04:36.08379-05
494,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Vorpal Sword,"You gain a +3 bonus to attack and damage rolls made with this magic weapon. In addition, the weapon ignores resistance to slashing damage.",weapon,1,100000,1,,0,6,,,,0,Arcane,#8800cc,31,Enchanted Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207665203-92651828-enchanted-short-sword.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:44.662734-05,2026-05-21 17:41:48.71028-05
208,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand,"An arcane focus is a special item--an orb, a crystal, a rod, a specially constructed staff, a wand-like length of wood, or some similar item--designed to channel the power of arcane spells. A sorcerer, warlock, or wizard can use such an item as a spellcasting focus.",other,1,10,1,,0,0,,,,0,Blood,#cc0000,30,Quarter Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207630325-1b8fb638-quarter-staff.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:36.336611-05,2026-05-21 17:41:48.629027-05
495,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Binding,"This wand has 7 charges for the following properties. It regains 1d6 + 1 expended charges daily at dawn. If you expend the wand's last charge, roll a d20. On a 1, the wand crumbles into ashes and is destroyed.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:44.744405-05,2026-05-21 17:41:48.710702-05
496,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Enemy Detection,"This wand has 7 charges. While holding it, you can use an action and expend 1 charge to speak its command word. For the next minute, you know the direction of the nearest creature hostile to you within 60 feet, but not its distance from you. The wand can sense the presence of hostile creatures that are ethereal, invisible, disguised, or hidden, as well as those in plain sight. The effect ends if you stop holding the wand.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:44.856991-05,2026-05-21 17:41:48.711201-05
497,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Fear,"This wand has 7 charges for the following properties. It regains 1d6 + 1 expended charges daily at dawn. If you expend the wand's last charge, roll a d20. On a 1, the wand crumbles into ashes and is destroyed.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:45.252373-05,2026-05-21 17:41:48.711667-05
498,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Fireballs,"This wand has 7 charges. While holding it, you can use an action to expend 1 or more of its charges to cast the fireball spell (save DC 15) from it. For 1 charge, you cast the 3rd-level version of the spell. You can increase the spell slot level by one for each additional charge you expend.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:45.331822-05,2026-05-21 17:41:48.712116-05
499,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Lightning Bolts,"This wand has 7 charges. While holding it, you can use an action to expend 1 or more of its charges to cast the lightning bolt spell (save DC 15) from it. For 1 charge, you cast the 3rd-level version of the spell. You can increase the spell slot level by one for each additional charge you expend.",weapon,6,5000,1,,0,6,,,Magic,2,Lightning,#ffffff,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,true,true,,2026-05-20 11:48:45.424113-05,2026-05-21 17:41:48.712591-05
500,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Magic Detection,"This wand has 3 charges. While holding it, you can expend 1 charge as an action to cast the detect magic spell from it. The wand regains 1d3 expended charges daily at dawn.",other,6,500,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:45.51492-05,2026-05-21 17:41:48.71313-05
501,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Magic Missiles,"This wand has 7 charges. While holding it, you can use an action to expend 1 or more of its charges to cast the magic missile spell from it. For 1 charge, you cast the 1st-level version of the spell. You can increase the spell slot level by one for each additional charge you expend.",other,6,500,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:45.590622-05,2026-05-21 17:41:48.713517-05
502,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Paralysis,"This wand has 7 charges. While holding it, you can use an action to expend 1 of its charges to cause a thin blue ray to streak from the tip toward a creature you can see within 60 feet of you. The target must succeed on a DC 15 Constitution saving throw or be paralyzed for 1 minute. At the end of each of the target's turns, it can repeat the saving throw, ending the effect on itself on a success.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:45.683232-05,2026-05-21 17:41:48.713837-05
503,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Polymorph,"This wand has 7 charges. While holding it, you can use an action to expend 1 of its charges to cast the polymorph spell (save DC 15) from it.",other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:45.779674-05,2026-05-21 17:41:48.714126-05
504,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Secrets,"The wand has 3 charges. While holding it, you can use an action to expend 1 of its charges, and if a secret door or trap is within 30 feet of you, the wand pulses and points at the one nearest to you. The wand regains 1d3 expended charges daily at dawn.",other,6,500,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:45.856775-05,2026-05-21 17:41:48.714415-05
505,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Wand of the War Mage, +1","While holding this wand, you gain a +1 bonus to spell attack rolls. In addition, you ignore half cover when making a spell attack.",other,6,500,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.232119-05,2026-05-21 17:41:48.715272-05
506,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Wand of the War Mage, +2","While holding this wand, you gain a +2 bonus to spell attack rolls. In addition, you ignore half cover when making a spell attack.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.324054-05,2026-05-21 17:41:48.715891-05
507,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Wand of the War Mage, +3","While holding this wand, you gain a +3 bonus to spell attack rolls. In addition, you ignore half cover when making a spell attack.",other,6,50000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.401343-05,2026-05-21 17:41:48.716494-05
508,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Web,"This wand has 7 charges. While holding it, you can use an action to expend 1 of its charges to cast the web spell (save DC 15) from it.",other,6,500,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.491727-05,2026-05-21 17:41:48.717161-05
509,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wand of Wonder,"This wand has 7 charges. While holding it, you can use an action to expend 1 of its charges and choose a target within 120 feet of you. The target can be a creature, an object, or a point in space. Roll d100 and consult the following table to discover what happens.",other,6,5000,1,,0,0,,,,0,Arcane,#8800cc,32,Magic Wand,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207714496-2c85e02c-magic-wand.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.615886-05,2026-05-21 17:41:48.717725-05
7,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,War Hammer,A massive hammer that crushes armor and bone. Two-handed.,weapon,1,18,9,,0,4,,,,0,Blood,#cc0000,27,War Hammer,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207278855-e30b1fcc-war-hammer3.jpg,Item-Weapon,true,true,,,,,,,true,true,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
209,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,War pick,Martial Melee. Deals 1d8 Piercing damage.,weapon,1,5,2,,0,8,,,,0,Blood,#cc0000,36,Lock Picks,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776473759436-c5aeecb2-lockpick.jpg,Item-Pick,true,true,,,,,,,false,false,,2026-05-20 11:04:36.431336-05,2026-05-21 17:41:48.629494-05
210,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Warhammer,Martial Melee. Deals 1d8 Bludgeoning damage. Two-handed: 1d10.,weapon,1,15,2,,0,8,,,,0,Blood,#cc0000,27,War Hammer,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207278855-e30b1fcc-war-hammer3.jpg,Item-Weapon,true,true,,,,,,,false,true,,2026-05-20 11:04:36.550427-05,2026-05-21 17:41:48.629834-05
316,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Water Elemental Gem,"This emerald contains a mote of elemental energy. When you use an action to break the gem, a water elemental is summoned as if you had cast the conjure elemental spell, and the gem's magic is lost.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,72,Blue gem stonr,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1778123738823-bb5e0c69-blue-gem-stonr.png,Item-Gem,true,true,,,,,,,false,false,,2026-05-20 11:48:20.511912-05,2026-05-21 17:41:48.653038-05
211,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Waterskin,Adventuring Gear.,other,1,1,5,,0,0,,,,0,Blood,#cc0000,798,item-211-waterskin.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-211-waterskin.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:36.877147-05,2026-05-20 11:04:36.877147-05
510,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Weapon, +1",You have a +1 bonus to attack and damage rolls made with this magic weapon.,weapon,1,500,1,,0,4,,,,0,Arcane,#8800cc,23,Long Bow,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207099926-b1bfb215-longbow1.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.771057-05,2026-05-21 17:41:48.718316-05
511,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Weapon, +2",You have a +2 bonus to attack and damage rolls made with this magic weapon.,weapon,1,5000,1,,0,4,,,,0,Arcane,#8800cc,17,Short Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775330751059-0beec60d-small-sward.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.848761-05,2026-05-21 17:41:48.718844-05
512,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Weapon, +3",You have a +3 bonus to attack and damage rolls made with this magic weapon.,weapon,1,50000,1,,0,6,,,,0,Arcane,#8800cc,34,Rapier,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207963723-d6e31d72-rapier2.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:46.93142-05,2026-05-21 17:41:48.719635-05
212,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Weaver's Tools,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,1,5,,0,0,,,,0,Blood,#cc0000,799,item-212-weaver-s-tools.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-212-weaver-s-tools.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:36.957669-05,2026-05-20 11:04:36.957669-05
513,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Well of Many Worlds,"This fine black cloth, soft as silk, is folded up to the dimensions of a handkerchief. It unfolds into a circular sheet 6 feet in diameter.",other,1,100000,1,,0,0,,,,0,Arcane,#8800cc,921,item-513-well-of-many-worlds.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-513-well-of-many-worlds.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:47.009534-05,2026-05-20 11:48:47.009534-05
213,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Whetstone,Adventuring Gear.,other,1,1,1,,0,0,,,,0,Blood,#cc0000,72,Blue gem stonr,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1778123738823-bb5e0c69-blue-gem-stonr.png,Item-Gem,true,true,,,,,,,false,false,,2026-05-20 11:04:37.080676-05,2026-05-21 17:41:48.63015-05
214,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Whip,Martial Melee. Deals 1d4 Slashing damage.,weapon,1,2,3,,0,6,,,,0,Blood,#cc0000,28,Great Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207466357-4ae7a514-great-sword.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:37.173037-05,2026-05-21 17:41:48.630482-05
327,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Whip Feather Token,This tiny object looks like a feather.,other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,861,item-327-whip-feather-token.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-327-whip-feather-token.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:21.5923-05,2026-05-20 11:48:21.5923-05
304,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,White Dragon Scale Mail,"Dragon scale mail is made of the scales of a white dragon. Sometimes dragons collect their cast-off scales and gift them to humanoids. Other times, hunters carefully skin and preserve the hide of a dead dragon. In either case, dragon scale mail is highly valued.",armor,1,50000,1,,1,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:19.056628-05,2026-05-21 17:41:48.648346-05
514,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wind Fan,"While holding this fan, you can use an action to cast the gust of wind spell (save DC 13) from it. Once used, the fan shouldn't be used again until the next dawn. Each time it is used again before then, it has a cumulative 20 percent chance of not working and tearing into useless, nonmagical tatters.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,922,item-514-wind-fan.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-514-wind-fan.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:47.09003-05,2026-05-20 11:48:47.09003-05
216,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Wooden staff,"A druidic focus might be a sprig of mistletoe or holly, a wand or scepter made of yew or another special wood, a staff drawn whole out of a living tree, or a totem object incorporating feathers, fur, bones, and teeth from sacred animals. A druid can use such an object as a spellcasting focus.",other,1,5,4,,0,0,,,,0,Blood,#cc0000,19,Staff,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775862637831-4a8c9ee5-staff.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:37.380002-05,2026-05-21 17:41:48.630773-05
